age,gender,vehicle_age,vehicle_type,annual_mileage,driving_violations,claim_amount,previous_claims,credit_score,region,is_fraud
65,F,6,suv,16110,0,2491,0,568,rural,1
47,F,5,suv,9157,1,2772,0,784,suburban,0
34,M,4,sedan,8940,0,3963,2,716,rural,0
54,F,6,sedan,8758,0,4707,1,651,urban,0
58,F,8,suv,13958,0,1704,1,482,suburban,0
54,M,4,sports,9260,1,1603,1,569,suburban,0
29,M,7,suv,7119,1,1128,1,719,urban,0
37,F,7,suv,12557,0,1172,0,584,urban,0
44,F,3,luxury,17327,2,2797,1,612,suburban,0
44,M,8,truck,13351,0,747,0,584,suburban,0
56,F,4,suv,18285,0,1918,0,666,rural,0
18,M,3,luxury,11084,1,1017,1,538,urban,1
50,M,6,truck,11504,0,1100,0,634,rural,0
40,F,6,luxury,12924,0,4018,1,614,rural,0
32,F,6,luxury,16751,0,1016,2,629,urban,0
33,M,4,sports,12781,1,3552,0,727,urban,0
41,F,6,sedan,6081,1,727,2,777,rural,0
18,M,7,sedan,22092,0,5566,0,516,rural,0
34,F,4,luxury,19422,1,500,0,656,rural,0
31,M,4,sedan,14894,0,2780,2,442,rural,0
52,F,6,suv,8521,0,1358,2,596,rural,0
32,F,8,sports,9804,1,2288,1,641,rural,0
41,M,5,sports,15024,0,13094,0,520,rural,0
68,F,3,sedan,7869,1,1503,1,529,suburban,0
59,M,2,sedan,10357,1,5149,1,637,rural,0
58,F,1,sports,8382,1,3789,1,778,urban,0
37,F,7,luxury,12451,0,500,2,636,urban,0
53,F,7,luxury,13950,1,769,0,521,rural,1
41,F,7,luxury,15710,2,17498,0,523,suburban,0
42,M,3,suv,6136,0,1585,0,684,suburban,0
51,M,4,luxury,9058,0,4428,1,675,rural,0
36,F,5,luxury,8473,1,2855,1,626,rural,0
67,M,6,sedan,8588,0,7669,1,580,suburban,0
42,M,8,truck,12381,0,14922,1,597,suburban,1
54,F,10,luxury,8813,0,1867,1,640,rural,0
66,M,5,luxury,5952,0,1618,0,612,suburban,1
60,M,5,truck,12911,1,1076,0,831,rural,0
23,F,5,luxury,1000,2,13527,0,604,rural,0
51,F,4,truck,9176,0,2001,0,672,rural,0
57,F,3,truck,17345,1,13205,0,650,urban,0
58,F,7,luxury,18749,0,3855,0,629,rural,0
28,M,6,suv,14972,1,8059,0,651,suburban,1
35,F,2,luxury,9957,0,1084,0,569,urban,0
59,M,1,suv,15361,0,592,1,733,suburban,0
33,M,4,luxury,22504,0,1601,1,615,suburban,1
40,F,11,suv,13714,0,4310,0,717,urban,0
68,M,3,luxury,16087,0,3916,2,727,urban,0
44,M,2,sports,21976,0,2203,0,704,rural,1
34,M,4,sports,15168,2,4908,0,579,rural,0
31,F,4,truck,8315,1,3233,0,727,urban,1
49,M,9,sedan,2846,0,2699,0,493,rural,0
25,F,3,sports,15542,0,6178,2,501,urban,0
41,F,2,sports,7825,0,5624,0,636,rural,0
49,M,6,luxury,14301,2,7836,0,725,urban,0
64,M,5,sedan,6101,0,1607,0,771,suburban,1
55,F,6,luxury,9396,0,6179,1,734,rural,0
34,F,4,luxury,15969,1,9006,1,667,rural,0
62,F,1,truck,1755,0,1491,0,665,urban,0
40,F,3,luxury,23619,0,7489,1,817,suburban,0
26,F,5,luxury,5244,1,1326,0,434,suburban,0
42,M,7,truck,9228,1,6689,1,571,suburban,0
66,F,9,luxury,10667,1,6452,1,519,suburban,0
47,M,2,sedan,10500,0,783,2,661,suburban,0
45,F,5,truck,7777,1,2261,0,747,urban,0
69,M,4,sports,20165,0,535,0,725,urban,1
23,F,3,luxury,9029,1,2790,0,684,urban,0
25,M,4,sedan,17147,1,4583,2,558,rural,1
20,M,7,suv,6901,1,5776,0,850,rural,0
50,F,5,truck,4376,0,1239,0,782,suburban,0
47,M,3,truck,15840,2,8396,1,769,rural,0
68,F,6,luxury,18126,2,27399,0,709,suburban,0
48,F,2,luxury,12538,0,1816,0,649,rural,0
38,M,6,truck,23951,1,12158,0,723,urban,0
45,M,4,luxury,10894,1,2285,1,619,suburban,0
46,F,4,luxury,13181,1,16024,0,660,rural,0
19,F,6,sedan,8861,2,14302,1,624,suburban,0
85,F,2,sedan,9594,0,2333,1,607,urban,1
52,M,4,sedan,17899,0,2191,0,679,rural,0
48,M,1,sports,20055,1,3864,2,679,urban,1
54,F,7,truck,17395,1,2326,0,707,urban,0
55,M,4,truck,7803,1,7116,1,700,suburban,1
42,M,6,luxury,9933,0,3557,5,572,suburban,0
35,M,3,luxury,3912,0,1064,1,579,suburban,0
53,F,11,truck,19930,0,1140,1,741,rural,0
50,F,4,luxury,18679,2,1612,0,717,rural,0
32,M,7,sedan,14196,1,6272,1,801,urban,0
66,M,11,suv,15238,0,2682,1,748,suburban,0
49,F,2,sports,15096,0,1395,1,716,suburban,1
55,M,3,sedan,7572,2,14252,0,628,urban,0
65,F,2,sedan,6699,0,6591,0,706,rural,0
45,F,3,luxury,13042,0,3123,1,685,suburban,0
49,F,7,sports,15435,0,943,2,570,urban,1
57,F,4,suv,11615,0,1633,0,720,urban,0
34,F,5,suv,14024,0,500,1,734,rural,1
45,F,5,luxury,16166,0,3846,0,652,rural,0
46,F,5,sports,16698,1,1942,1,772,rural,0
30,M,5,sedan,6711,0,4791,1,676,rural,0
79,F,7,sedan,1000,1,26304,0,735,urban,0
23,M,6,truck,6346,1,1943,1,533,urban,0
25,M,3,sedan,14096,0,1963,1,606,urban,0
64,M,7,suv,1460,0,5431,0,850,rural,0
55,F,6,suv,12424,0,1599,1,682,rural,0
29,M,5,sports,16518,1,794,0,763,urban,0
54,F,2,sedan,12016,2,681,1,622,urban,0
67,F,6,sedan,15403,0,1232,0,708,rural,0
44,M,6,sedan,9338,0,2115,1,611,rural,0
83,M,3,suv,13472,0,3724,3,672,urban,0
19,M,11,suv,11501,0,9273,1,850,rural,0
55,M,5,luxury,7791,0,3001,1,654,rural,0
62,F,6,truck,6011,0,3630,1,591,suburban,0
58,M,7,sedan,4242,0,7828,1,599,urban,0
41,M,5,luxury,16700,3,5375,0,622,rural,1
40,M,5,sports,13939,1,2314,0,671,urban,0
51,M,5,sedan,7261,2,10928,1,550,rural,0
57,M,5,sedan,6461,1,1064,1,734,urban,0
54,F,4,luxury,12092,0,2101,1,719,suburban,0
60,F,7,truck,13348,1,5489,3,451,rural,0
29,F,3,sports,9154,0,11003,4,820,suburban,0
41,M,4,sports,8834,2,2942,1,588,urban,0
30,M,3,sports,11726,2,819,1,418,suburban,0
39,F,2,suv,11595,0,8686,1,702,suburban,0
60,F,4,truck,8754,1,3657,0,787,rural,0
46,F,3,sedan,12328,1,1621,0,733,urban,0
84,F,7,truck,1000,0,3119,1,558,urban,0
47,M,2,truck,13763,1,2640,2,811,urban,0
45,M,4,truck,15810,1,2895,0,784,suburban,0
46,M,6,truck,10151,0,1487,2,517,urban,0
35,F,4,truck,19210,1,1812,0,780,rural,1
44,F,7,suv,8359,1,7790,0,680,urban,1
61,F,6,luxury,12547,1,1380,3,574,urban,0
46,M,5,truck,7044,0,6446,0,809,suburban,0
33,M,2,sedan,12089,1,2208,1,766,suburban,0
31,F,7,truck,10720,0,1559,3,586,urban,0
38,M,7,sports,5836,0,2020,0,739,suburban,0
46,F,6,sports,14185,0,2304,1,672,rural,0
62,F,5,sports,13682,1,1406,0,674,suburban,0
24,F,4,sports,10833,0,1928,0,636,suburban,0
40,M,8,truck,6313,1,5182,0,670,rural,0
47,F,7,sports,15552,1,3196,0,720,urban,0
18,F,8,suv,13416,1,1437,0,638,urban,0
32,M,2,truck,21689,1,736,0,777,rural,0
34,F,7,luxury,6269,0,5028,0,784,rural,0
33,F,3,sports,12198,0,2367,0,601,rural,0
47,M,3,truck,22483,0,2968,0,523,rural,0
42,F,11,suv,16445,0,13549,1,724,suburban,0
36,F,9,sedan,12802,2,3757,1,512,rural,0
51,F,4,truck,6703,0,1824,2,817,suburban,0
70,M,4,luxury,15954,0,3409,1,710,rural,0
69,F,3,sedan,9648,1,1710,2,639,rural,0
18,F,7,sports,9843,2,8084,1,602,rural,0
53,F,5,truck,20535,0,4784,2,564,urban,0
42,M,6,sports,18086,0,2020,1,641,rural,0
47,M,5,sedan,12800,1,6232,1,680,urban,1
39,M,9,suv,10635,1,3965,2,664,urban,0
46,F,10,luxury,2910,0,3810,0,507,suburban,0
47,M,5,truck,14327,0,2818,0,656,suburban,0
36,F,6,sedan,11962,0,3253,0,631,rural,0
31,M,3,sedan,15018,0,5262,0,636,urban,0
38,M,8,truck,1000,0,1354,0,716,rural,0
48,M,3,truck,6753,0,12167,0,667,urban,0
53,M,3,sports,8995,1,2521,1,681,suburban,0
57,F,2,truck,12396,1,1928,1,668,urban,0
37,M,2,truck,11742,1,1633,0,743,suburban,0
49,F,4,sedan,8921,0,1998,0,627,suburban,0
59,F,2,sports,12579,0,6319,1,684,suburban,0
62,F,7,sports,19923,2,2905,2,676,suburban,0
44,M,9,luxury,13068,1,2104,0,657,urban,0
41,M,1,luxury,15290,1,5502,0,673,rural,0
47,F,8,luxury,11886,1,2412,2,761,urban,0
27,M,5,luxury,10935,0,2134,1,740,urban,0
42,F,4,sports,10344,0,976,0,761,urban,0
56,M,5,sedan,12177,0,1495,1,776,rural,0
54,M,3,luxury,17916,0,2236,1,648,rural,0
40,F,1,luxury,17913,0,1045,2,695,urban,0
48,M,3,sports,16596,0,12619,1,767,urban,0
32,F,5,suv,12808,1,4897,0,594,suburban,0
55,F,5,sedan,15783,0,2303,1,593,urban,0
43,M,3,sedan,9733,0,6736,0,639,suburban,0
40,M,7,sedan,17722,1,1973,1,850,suburban,0
39,M,8,suv,17701,0,28420,0,672,rural,0
44,F,7,luxury,11495,2,8715,0,647,rural,0
38,M,8,luxury,7911,2,7424,2,668,rural,0
54,M,4,sedan,9274,0,6442,2,759,rural,0
39,M,6,suv,4917,0,622,2,610,urban,0
68,M,4,suv,9620,0,2531,0,649,urban,0
66,F,6,sports,4616,0,529,2,636,rural,0
31,M,6,sports,7022,0,4658,0,763,rural,0
46,F,5,luxury,14046,0,3277,1,709,suburban,0
35,M,2,luxury,8935,0,11341,0,584,urban,0
40,M,4,luxury,5953,1,7410,0,478,rural,0
75,M,5,sedan,12133,0,1294,0,696,urban,0
40,F,7,sedan,12470,1,500,0,734,urban,0
50,F,3,sports,3515,0,2034,2,593,rural,0
53,M,7,luxury,14227,0,1240,1,696,suburban,0
29,F,3,luxury,14266,0,2433,1,597,urban,1
32,F,8,sports,4042,1,1527,1,523,urban,0
26,M,4,sedan,21697,0,7317,2,687,suburban,0
31,M,5,sedan,21278,0,8638,0,737,urban,0
18,M,9,sports,19075,1,1340,2,614,urban,0
53,M,4,suv,7463,0,42912,0,667,urban,0
75,M,6,truck,3276,1,2230,0,662,suburban,0
47,M,4,truck,6614,0,1324,2,637,rural,0
23,F,4,sports,16858,1,11821,2,636,urban,0
35,M,2,suv,12065,0,12487,0,626,urban,0
38,M,9,sports,16469,1,3322,1,626,rural,0
29,M,2,luxury,14934,1,8985,0,548,urban,0
57,M,7,suv,23655,0,1616,1,511,rural,0
57,F,7,luxury,21134,0,1918,0,692,urban,0
27,F,5,sports,12123,0,4500,0,713,urban,0
55,F,7,sedan,14803,1,2968,0,836,rural,0
67,M,4,luxury,6010,1,1349,1,616,urban,0
73,M,5,sedan,6368,1,3590,3,627,urban,0
85,F,3,sedan,20689,2,3236,1,454,rural,0
31,F,3,sports,8875,2,2470,0,702,rural,0
85,M,3,sports,16540,1,6506,3,593,urban,0
39,M,7,truck,5637,1,14836,0,578,urban,0
36,M,6,luxury,6306,0,1072,0,631,suburban,0
49,M,6,sedan,22745,0,7236,0,668,rural,0
36,M,5,luxury,12105,0,30544,0,708,rural,0
50,F,7,luxury,11414,2,542,0,642,rural,0
25,M,7,sports,20222,0,6380,1,535,suburban,0
41,F,6,luxury,11531,0,4409,0,644,suburban,0
64,M,4,truck,11488,1,2673,0,607,suburban,0
44,F,5,suv,13057,2,1032,1,630,urban,0
47,F,6,sedan,12437,0,5011,0,640,rural,0
52,F,2,suv,12052,0,6677,0,654,suburban,0
62,M,5,suv,20424,1,2384,0,670,suburban,0
20,M,4,sedan,20211,0,3089,1,556,suburban,0
53,M,7,suv,9528,1,500,1,804,urban,0
40,F,4,luxury,7536,0,5212,2,669,urban,0
47,F,6,sports,1261,0,1270,1,647,urban,0
60,M,5,truck,9293,0,2472,1,550,urban,0
27,F,7,truck,7809,0,1188,1,650,suburban,0
29,F,3,luxury,18385,0,1824,1,758,rural,0
18,F,1,sports,13944,1,6454,2,587,urban,0
36,F,3,sports,16074,0,853,1,594,urban,0
64,M,4,suv,12376,0,2639,0,300,urban,0
43,F,4,truck,9134,0,1865,2,556,rural,0
24,M,6,truck,6587,2,10524,0,828,urban,0
37,F,8,truck,6873,0,2591,1,625,suburban,0
22,F,3,sedan,10295,0,869,0,787,urban,0
28,M,4,truck,12160,0,3054,2,566,urban,0
50,F,5,sedan,16995,0,693,0,631,suburban,0
27,M,9,luxury,8158,1,5405,1,585,urban,0
61,M,3,sedan,10507,0,516,0,783,suburban,0
43,M,3,sedan,17057,0,3230,0,759,urban,0
46,M,3,sports,10839,0,6431,2,623,suburban,0
40,M,6,suv,14226,1,1528,1,574,rural,0
56,M,2,sports,19464,0,13848,0,615,rural,0
56,M,3,truck,15484,1,3107,1,561,urban,0
50,F,2,sports,9930,1,509,1,778,urban,0
53,M,9,suv,14239,0,1631,2,596,suburban,0
41,F,9,sedan,15521,0,10714,0,623,rural,0
53,F,8,sedan,12400,1,3383,0,582,suburban,0
39,F,7,luxury,17066,1,500,4,651,suburban,0
45,M,5,luxury,18053,0,9044,0,705,urban,0
40,M,3,suv,12408,0,2765,0,574,suburban,0
38,F,2,suv,19303,1,3787,0,676,rural,0
34,M,5,sports,6563,0,1060,0,696,rural,0
52,F,5,suv,11874,0,2301,2,382,rural,0
64,F,4,sports,6731,0,1755,0,764,urban,0
62,F,3,luxury,10295,1,3567,0,645,urban,0
26,M,4,sports,19716,0,3434,1,604,rural,0
64,F,8,sports,6664,0,10145,0,522,rural,0
40,M,4,luxury,8153,1,5432,0,770,urban,0
54,F,6,truck,20622,0,5123,0,704,rural,0
31,M,5,suv,9327,0,4037,1,842,suburban,0
47,F,4,sedan,20098,0,3380,2,651,suburban,0
49,M,5,luxury,10551,0,13197,0,636,suburban,0
22,F,1,sports,15175,0,2343,0,596,urban,0
54,M,7,sedan,7709,0,919,0,724,suburban,0
65,M,3,suv,13105,1,541,1,725,rural,1
42,M,4,sedan,1000,2,976,3,669,suburban,0
65,F,5,sedan,12013,0,9715,1,648,suburban,0
42,F,7,suv,7760,0,2668,0,634,rural,0
57,F,4,sports,6365,1,4131,2,679,urban,0
18,M,1,sports,11126,0,1849,0,677,urban,1
81,M,7,truck,1991,0,3160,0,843,urban,0
67,F,5,sports,11770,1,1865,1,791,rural,0
40,F,5,truck,18121,2,2546,1,561,rural,0
18,M,4,luxury,7072,1,3512,0,623,suburban,1
49,F,3,suv,9837,0,3602,0,836,urban,0
23,M,8,truck,10254,0,734,1,651,suburban,0
51,M,7,suv,17276,0,2955,0,732,suburban,0
51,M,4,sedan,13142,0,1112,2,764,suburban,0
30,F,6,suv,9713,0,965,1,718,rural,0
61,M,4,suv,9461,1,3345,0,516,urban,0
57,F,6,suv,12985,0,895,0,692,urban,0
59,M,3,sedan,14801,0,888,1,580,urban,0
45,F,3,sports,14492,0,1292,2,545,urban,0
23,F,6,truck,16910,0,950,1,607,urban,0
59,M,4,luxury,16697,1,500,1,750,rural,0
40,M,5,suv,8949,0,2876,0,623,suburban,0
24,M,13,suv,21066,0,4060,0,617,suburban,0
65,M,5,truck,19464,0,10728,0,471,suburban,0
76,F,6,truck,19433,0,2608,1,747,urban,1
44,F,4,sedan,23546,1,2166,1,493,suburban,1
77,F,2,truck,16195,1,3943,0,524,rural,0
46,F,6,sedan,20231,0,7407,1,850,suburban,0
39,F,6,sports,7357,0,11964,2,542,suburban,0
35,M,6,sedan,14662,0,3926,1,835,urban,1
69,M,5,suv,9942,0,14267,0,819,rural,1
33,F,5,luxury,11963,1,12070,0,674,suburban,0
56,M,10,suv,17949,0,1621,1,618,rural,0
36,M,5,sedan,1000,0,500,0,624,suburban,0
38,M,6,suv,11573,0,1059,0,597,urban,0
60,M,5,sports,8339,1,1803,2,850,rural,0
39,M,6,sports,14197,0,1558,4,566,urban,1
38,M,4,luxury,3112,1,2079,1,650,urban,0
61,F,8,luxury,6637,2,1023,1,675,suburban,0
68,M,5,sports,12774,0,5299,1,499,urban,0
54,M,9,sports,4470,2,1498,1,728,urban,0
35,F,6,suv,18456,0,2453,0,574,urban,0
37,F,3,sports,8593,0,2638,3,652,rural,0
46,F,6,sedan,10436,0,4381,1,691,suburban,1
49,M,4,suv,23163,0,5468,0,749,rural,0
30,F,8,truck,3508,0,5895,3,551,urban,0
55,M,7,luxury,21312,0,5973,0,616,suburban,0
46,F,2,luxury,14626,0,20547,0,657,rural,0
19,M,5,luxury,13937,1,3121,2,762,rural,0
31,M,5,suv,9774,0,3494,0,733,rural,1
37,F,6,sports,18832,0,3151,0,476,rural,0
43,M,6,sedan,11606,1,3104,1,631,suburban,1
73,M,8,truck,17053,1,2478,0,565,suburban,0
48,M,5,luxury,13513,1,1465,2,677,rural,0
32,M,2,suv,1777,0,1143,1,655,rural,0
48,F,4,sedan,16731,1,4036,0,534,urban,0
39,F,8,sports,19712,0,900,4,625,urban,0
49,F,4,truck,7916,0,1971,1,446,suburban,0
53,M,5,luxury,13205,0,7802,2,716,suburban,1
63,F,5,sports,16664,1,2675,1,778,suburban,0
44,F,4,suv,17045,1,2142,2,704,rural,0
69,M,4,luxury,3972,0,3947,1,668,rural,0
58,F,2,suv,16620,2,7119,1,424,rural,0
34,F,7,sports,8644,0,932,2,679,suburban,0
78,F,4,truck,9935,0,3243,1,819,suburban,0
49,M,5,luxury,18608,0,500,4,850,rural,0
32,F,6,luxury,21440,1,6023,1,783,suburban,0
69,F,5,sedan,12876,1,2542,1,591,rural,0
76,F,6,luxury,14985,0,9796,3,663,suburban,0
44,M,6,sedan,16682,0,9499,1,579,suburban,0
37,M,3,sports,11427,0,2692,2,692,suburban,0
42,F,5,sports,19504,1,1371,1,692,suburban,0
55,F,6,truck,15994,0,3490,0,586,urban,0
64,F,5,sports,6512,0,3588,1,560,urban,0
53,M,3,truck,14102,1,2452,0,678,urban,0
46,M,3,suv,13516,0,6439,0,751,urban,0
67,F,6,sedan,7421,0,14357,0,850,rural,0
40,F,3,suv,18522,0,4697,1,530,urban,0
60,M,6,truck,4179,0,4199,1,747,suburban,0
40,M,7,luxury,15943,0,13300,0,742,rural,1
51,F,7,sedan,23450,0,5018,0,706,rural,0
43,M,6,suv,8391,0,3300,1,836,urban,0
44,F,5,suv,14646,0,2348,2,582,suburban,1
39,F,2,suv,13820,1,760,0,560,rural,0
65,M,3,sports,13942,0,6717,0,474,suburban,1
34,F,7,luxury,25613,3,8073,1,463,rural,0
33,F,7,suv,8606,2,1136,0,470,suburban,0
76,F,1,suv,4693,0,1552,1,574,rural,0
59,F,7,suv,16429,1,569,1,779,rural,0
18,F,3,luxury,7596,2,1944,0,627,urban,0
36,F,4,suv,9176,0,6679,1,684,urban,0
18,F,5,sedan,5929,0,3714,2,499,urban,0
30,M,10,sports,13085,1,5373,0,665,rural,0
18,M,4,sports,23608,0,1800,0,443,rural,1
42,F,3,suv,14531,1,1531,0,562,rural,0
27,M,4,luxury,10420,0,6604,0,643,urban,0
45,F,8,luxury,10034,2,2341,2,586,suburban,0
20,F,5,truck,10613,1,1673,0,761,rural,1
46,M,9,truck,9562,0,3238,1,457,urban,0
38,F,4,sedan,15947,0,1057,1,704,urban,0
67,F,4,sedan,13824,1,5469,1,627,rural,0
66,M,6,luxury,10080,1,2116,0,626,suburban,0
56,M,6,sedan,10315,0,1192,1,850,urban,1
40,M,8,truck,9128,0,500,1,609,urban,0
74,M,2,luxury,8404,1,2246,2,585,suburban,0
21,M,1,truck,4876,2,2335,0,688,rural,0
23,M,6,suv,10028,1,2241,0,610,urban,0
43,F,7,suv,5393,0,601,0,816,suburban,0
78,M,7,sedan,7450,0,3740,1,593,urban,0
41,M,2,truck,17906,1,5593,2,723,rural,0
42,F,7,luxury,12701,1,726,1,629,urban,0
23,F,6,luxury,13538,0,2077,0,568,suburban,0
59,M,1,sedan,7845,1,972,1,578,urban,0
59,F,6,truck,11931,1,1802,3,586,rural,1
56,F,5,sedan,11771,1,749,1,712,urban,1
35,F,8,luxury,15000,0,7010,0,529,suburban,0
34,F,6,suv,12942,2,751,2,677,urban,0
25,F,1,truck,11890,2,1346,2,631,rural,1
46,F,3,sedan,7747,2,1400,1,691,urban,0
28,F,5,suv,8259,0,5208,1,517,suburban,0
27,M,1,sports,8551,1,6257,0,669,suburban,0
38,F,4,truck,6715,1,4400,1,564,suburban,0
37,M,5,luxury,14062,0,1639,1,760,urban,0
36,F,4,luxury,12144,0,500,3,659,rural,0
51,F,8,sports,10397,0,1787,0,645,urban,0
46,M,5,truck,12771,1,740,0,703,urban,0
40,F,4,sedan,7139,0,2804,2,803,suburban,0
47,F,5,truck,7119,0,3366,2,534,suburban,0
30,M,4,truck,7156,0,683,0,646,suburban,0
46,F,6,sports,15104,0,7181,1,660,rural,0
47,F,6,luxury,16475,0,5902,0,609,rural,0
22,M,6,suv,10594,0,2655,2,668,urban,0
59,M,7,luxury,18141,1,3955,1,490,rural,0
31,F,4,truck,13428,0,10385,1,804,suburban,0
46,M,4,luxury,9898,1,2011,1,614,rural,0
62,F,1,sports,13234,0,8623,1,589,urban,0
58,F,8,suv,17154,1,2505,1,612,urban,0
45,M,8,suv,15503,1,822,1,761,rural,0
39,M,4,sedan,8328,0,2243,5,685,rural,0
59,M,7,luxury,11375,1,4582,0,733,suburban,0
55,M,7,luxury,10177,0,1789,0,752,suburban,0
35,F,4,sports,3983,0,30022,2,466,rural,0
33,M,7,luxury,6803,0,8074,0,763,suburban,0
18,M,6,sports,15685,0,8495,2,593,rural,1
47,F,4,sedan,12257,1,31154,1,623,suburban,0
43,F,6,truck,11202,0,2744,0,513,urban,0
62,F,6,luxury,13157,0,2110,1,691,urban,0
50,F,9,truck,12951,0,7043,0,625,urban,0
65,F,6,sedan,15119,1,3394,1,685,suburban,0
34,F,7,luxury,16697,0,1543,0,581,rural,0
62,F,4,luxury,9174,0,1954,2,771,urban,0
37,F,3,truck,13974,0,500,0,707,suburban,0
56,F,2,sedan,9108,1,4592,0,726,suburban,0
23,M,3,sedan,4759,0,6449,2,651,rural,0
48,M,7,truck,15401,1,16740,1,645,rural,0
18,F,6,truck,9176,0,12009,0,777,urban,0
40,M,3,luxury,10364,0,20324,1,674,rural,0
51,F,2,sedan,8619,0,3222,1,727,suburban,0
37,F,9,suv,11439,0,4070,1,560,urban,0
29,F,6,sedan,6468,0,1908,0,674,suburban,0
57,F,7,luxury,15990,0,3054,0,683,rural,0
43,M,6,truck,15772,0,4309,0,627,urban,0
37,M,6,luxury,13954,0,4843,0,700,urban,0
45,F,5,suv,14143,0,1423,2,465,suburban,0
84,M,4,sedan,13026,0,3725,0,513,urban,0
62,M,10,suv,7798,0,899,2,557,urban,0
62,F,6,sedan,10025,0,5052,0,607,urban,0
51,F,8,luxury,17465,1,5681,0,608,urban,0
47,M,3,suv,3449,1,8965,0,685,suburban,0
18,M,2,luxury,11420,0,1876,0,550,suburban,0
34,F,8,luxury,13263,1,16468,0,664,suburban,0
37,F,9,luxury,8766,0,684,0,574,suburban,0
18,M,2,suv,13500,1,1334,1,682,rural,0
27,F,2,sedan,8357,1,11528,0,578,suburban,0
18,F,6,luxury,9517,1,2023,0,609,suburban,0
44,F,6,luxury,15655,0,6442,0,512,suburban,0
57,M,5,truck,11821,0,3621,0,543,rural,0
61,M,3,truck,11285,0,3231,0,579,urban,0
51,F,7,suv,16071,1,15560,0,604,urban,0
30,M,5,sports,10940,0,799,1,507,rural,0
18,F,3,luxury,17530,0,5356,2,659,urban,0
18,M,6,suv,16721,1,1947,0,696,suburban,0
25,M,4,sedan,10883,0,3719,2,749,urban,0
31,M,8,suv,9810,0,1248,0,593,suburban,0
42,F,6,luxury,14449,0,3113,1,628,urban,0
29,F,6,sedan,17453,0,5410,2,611,urban,0
50,F,3,truck,10546,2,8080,2,489,rural,0
41,M,7,luxury,20404,1,2406,1,642,rural,0
45,F,7,truck,14136,0,1512,1,718,urban,0
62,F,1,luxury,11538,0,1440,2,760,rural,0
27,F,4,sedan,5921,0,9852,1,641,rural,0
51,F,4,luxury,7418,0,2865,1,635,suburban,0
44,M,6,luxury,12125,0,1972,2,738,rural,1
39,F,4,suv,17867,0,6557,0,678,suburban,0
58,F,5,sports,7609,0,3111,1,674,suburban,0
58,M,5,suv,14049,0,1449,0,549,suburban,0
30,F,6,sports,6430,0,2492,3,393,rural,1
42,M,6,sports,18559,1,2853,2,615,suburban,0
49,M,3,sedan,4268,1,500,1,481,urban,0
40,M,6,luxury,6294,0,1958,2,850,urban,0
53,F,7,truck,14096,0,846,1,632,urban,0
49,M,4,luxury,12222,0,5758,1,739,urban,0
72,M,3,sports,15526,0,3553,1,670,rural,0
22,M,8,sports,7009,2,2918,1,558,suburban,0
43,F,8,sedan,10508,0,14949,1,687,suburban,0
31,M,7,suv,16473,0,5800,0,672,urban,0
54,M,1,sports,12692,0,588,1,636,urban,0
20,M,3,sports,6684,1,2362,2,666,suburban,0
50,F,6,suv,12145,0,2937,1,614,suburban,0
35,M,11,truck,12978,0,8166,0,597,rural,0
33,M,6,suv,11800,0,4436,3,764,suburban,0
23,F,6,suv,20975,1,4085,0,800,suburban,0
38,F,5,suv,13953,2,5368,0,639,rural,0
61,F,10,sports,17421,1,500,0,488,suburban,0
44,M,2,truck,18420,0,949,3,709,rural,1
54,M,2,sedan,7149,0,8813,1,641,urban,1
69,M,7,sedan,9145,0,2497,1,711,rural,0
48,M,5,sedan,15626,0,1343,0,651,suburban,0
36,F,4,luxury,13081,1,3091,0,785,urban,0
52,M,6,luxury,15762,0,11956,1,465,urban,0
36,F,2,sedan,8935,1,2569,0,675,urban,0
37,M,4,truck,11080,0,6873,1,683,urban,1
22,M,6,suv,10527,0,1123,0,681,suburban,0
58,M,3,suv,11261,0,6160,5,787,rural,0
39,F,7,sports,9213,1,900,3,669,urban,0
47,F,6,sports,11791,0,500,0,576,urban,0
29,F,5,sports,21666,0,17702,2,733,rural,0
51,F,3,suv,23923,0,2430,0,639,suburban,0
33,M,4,luxury,18020,2,21175,2,663,urban,0
42,M,8,luxury,8590,1,4276,0,715,suburban,0
58,M,5,sedan,6334,0,3465,1,668,rural,0
56,M,3,sports,23300,0,505,0,670,urban,0
44,M,6,luxury,5085,3,4059,0,481,suburban,0
18,F,5,sports,11345,1,29474,0,720,suburban,0
85,F,6,suv,17956,0,5022,0,700,suburban,0
71,M,5,truck,9874,0,19988,0,653,suburban,0
55,M,2,sports,13495,0,7873,0,723,urban,0
33,M,3,sedan,10020,0,4340,0,546,urban,0
43,M,4,truck,8539,1,500,1,761,urban,0
36,F,2,truck,17149,1,614,1,742,urban,0
63,M,4,luxury,4585,0,2492,3,507,rural,1
48,M,5,truck,9593,1,8973,1,716,rural,0
33,M,5,sedan,10117,0,2875,3,558,suburban,0
37,M,7,luxury,17790,0,9043,1,683,rural,1
61,F,7,truck,9918,0,719,0,725,rural,0
69,M,7,truck,8458,1,6917,1,704,suburban,0
67,F,10,sedan,13010,0,1979,1,781,suburban,0
56,F,10,luxury,6985,0,1901,0,577,suburban,0
41,M,6,luxury,19248,0,4574,0,702,rural,0
18,M,5,truck,9635,1,500,1,742,rural,1
49,M,2,sedan,12048,0,975,0,789,urban,0
44,M,4,suv,13534,1,40935,1,718,suburban,0
